link_id,source_entity,source_id,target_entity,target_id,link_type,confidence,supporting_evidence,risk_score
LNK-41739090,INCIDENT,INC-2E6A776F,INCIDENT,INC-C23A7161,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-D37D6F20.,65.0
LNK-7DB01F8C,INCIDENT,INC-2E6A776F,INCIDENT,INC-2C70FAE0,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-D37D6F20.,65.0
LNK-F95BE673,INCIDENT,INC-2E6A776F,INCIDENT,INC-FE66FC1A,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-D37D6F20.,65.0
LNK-974F8161,INCIDENT,INC-2E6A776F,INCIDENT,INC-063C1F2C,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-D37D6F20.,65.0
LNK-93A2958B,INCIDENT,INC-2E6A776F,INCIDENT,INC-D7D8E05F,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-D37D6F20.,65.0
LNK-DCC26555,INCIDENT,INC-D394A13C,INCIDENT,INC-84D99EB6,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-EF6F0110.,65.0
LNK-9B7B6E54,INCIDENT,INC-D394A13C,INCIDENT,INC-1E296D61,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-EF6F0110.,65.0
LNK-62896F20,INCIDENT,INC-F1B64D6B,INCIDENT,INC-50FDFD5C,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-EA4FA88B.,65.0
LNK-FB042890,INCIDENT,INC-0D9BA78C,INCIDENT,INC-50FDFD5C,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-EA4FA88B.,65.0
LNK-736BA9CB,INCIDENT,INC-0D9BA78C,INCIDENT,INC-F1B64D6B,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-EA4FA88B.,65.0
LNK-C4712440,INCIDENT,INC-60CEEFAB,INCIDENT,INC-FD6591F7,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-C3C4BB2E.,65.0
LNK-41C3DF5E,INCIDENT,INC-60CEEFAB,INCIDENT,INC-78F43FAB,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-C3C4BB2E.,65.0
LNK-78703727,INCIDENT,INC-741D3958,INCIDENT,INC-AF82125B,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-C146AD8A.,65.0
LNK-E9741790,INCIDENT,INC-255C0F50,INCIDENT,INC-BF3E895A,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-BFA90C2B.,65.0
LNK-9E14D5D4,INCIDENT,INC-5ECD4F9B,INCIDENT,INC-BF3E895A,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-BFA90C2B.,65.0
LNK-F3CA68A1,INCIDENT,INC-5ECD4F9B,INCIDENT,INC-255C0F50,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-BFA90C2B.,65.0
LNK-9656FB41,INCIDENT,INC-B7149057,INCIDENT,INC-2826EA19,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-BEF74FCD.,65.0
LNK-94518E50,INCIDENT,INC-9FA1225A,INCIDENT,INC-2826EA19,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-BEF74FCD.,65.0
LNK-A15E00B0,INCIDENT,INC-9FA1225A,INCIDENT,INC-B7149057,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-BEF74FCD.,65.0
LNK-FFF5F999,INCIDENT,INC-F78CF454,INCIDENT,INC-2826EA19,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-BEF74FCD.,65.0
LNK-1DFDD030,INCIDENT,INC-F78CF454,INCIDENT,INC-B7149057,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-BEF74FCD.,65.0
LNK-029CE232,INCIDENT,INC-10F165CA,INCIDENT,INC-94298C74,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-DD5236CF.,65.0
LNK-6AD8DBEA,INCIDENT,INC-0F37ED1D,INCIDENT,INC-C36D97AB,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-D769322C.,65.0
LNK-B57C3D4C,INCIDENT,INC-05AA8387,INCIDENT,INC-C36D97AB,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-D769322C.,65.0
LNK-5B0251CC,INCIDENT,INC-05AA8387,INCIDENT,INC-0F37ED1D,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-D769322C.,65.0
LNK-EB9B9705,INCIDENT,INC-146BDA30,INCIDENT,INC-F9BF0F1F,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-D5B7DEF5.,65.0
LNK-609E3B84,INCIDENT,INC-1632354A,INCIDENT,INC-C54BDAF9,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-BE75B5F4.,65.0
LNK-89CADF0D,INCIDENT,INC-1632354A,INCIDENT,INC-515699A6,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-BE75B5F4.,65.0
LNK-A8653459,INCIDENT,INC-6DD32668,INCIDENT,INC-E41D08F2,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-B5BE3EA8.,65.0
LNK-6064F273,INCIDENT,INC-F9B159E0,INCIDENT,INC-CD4B4FDB,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-B4DC47C9.,65.0
LNK-9B4B4FA4,INCIDENT,INC-1B2B6136,INCIDENT,INC-CD4B4FDB,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-B4DC47C9.,65.0
LNK-7A474919,INCIDENT,INC-1B2B6136,INCIDENT,INC-F9B159E0,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-B4DC47C9.,65.0
LNK-98DB75F9,INCIDENT,INC-42FE4868,INCIDENT,INC-CD4B4FDB,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-B4DC47C9.,65.0
LNK-A4767636,INCIDENT,INC-42FE4868,INCIDENT,INC-F9B159E0,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-B4DC47C9.,65.0
LNK-5E6688C1,INCIDENT,INC-42FE4868,INCIDENT,INC-1B2B6136,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-B4DC47C9.,65.0
LNK-ABB3A951,INCIDENT,INC-15FBD001,INCIDENT,INC-BFB5BBA3,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-A9A64DEE.,65.0
LNK-DD7155B2,INCIDENT,INC-F9FFB5E7,INCIDENT,INC-BFB5BBA3,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-A9A64DEE.,65.0
LNK-C5B67B49,INCIDENT,INC-C080047C,INCIDENT,INC-A6C53A45,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-CB7E8B4C.,65.0
LNK-4719E68A,INCIDENT,INC-60CEEFAB,INCIDENT,INC-E2775A7D,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-C3C4BB2E.,65.0
LNK-CA1E179B,INCIDENT,INC-60CEEFAB,INCIDENT,INC-116281CC,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-C3C4BB2E.,65.0
LNK-E4747AA0,INCIDENT,INC-60CEEFAB,INCIDENT,INC-9F36A672,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-C3C4BB2E.,65.0
LNK-8185CB50,INCIDENT,INC-60CEEFAB,INCIDENT,INC-C331EBE5,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-C3C4BB2E.,65.0
LNK-30740E8C,INCIDENT,INC-C3E926DF,INCIDENT,INC-6643099B,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-A6BAB08D.,65.0
LNK-07C161D9,INCIDENT,INC-C3E926DF,INCIDENT,INC-2992C5A5,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-A6BAB08D.,65.0
LNK-672A576B,INCIDENT,INC-C3E926DF,INCIDENT,INC-12FED95A,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-A6BAB08D.,65.0
LNK-D6974C9A,INCIDENT,INC-CC3301EE,INCIDENT,INC-6F249708,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-9EC78713.,65.0
LNK-09A7FDE1,INCIDENT,INC-07FD8D0D,INCIDENT,INC-4A35725C,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-8F0A4EBD.,65.0
LNK-678D781B,INCIDENT,INC-8EB5B84D,INCIDENT,INC-FE1AB35A,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-8F0A4EBD.,65.0
LNK-9C467A94,INCIDENT,INC-8EB5B84D,INCIDENT,INC-E8023570,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-8F0A4EBD.,65.0
LNK-8E0485D2,INCIDENT,INC-8EB5B84D,INCIDENT,INC-2CE068AA,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-8F0A4EBD.,65.0
LNK-BB55CF49,INCIDENT,INC-8EB5B84D,INCIDENT,INC-4A35725C,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-8F0A4EBD.,65.0
LNK-2950EBCE,INCIDENT,INC-8EB5B84D,INCIDENT,INC-07FD8D0D,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-8F0A4EBD.,65.0
LNK-B511D07D,INCIDENT,INC-BBF6FF7D,INCIDENT,INC-C431ADBC,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-857F6451.,65.0
LNK-C9D529B6,INCIDENT,INC-F78CF454,INCIDENT,INC-9FA1225A,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-BEF74FCD.,65.0
LNK-567DD844,INCIDENT,INC-515699A6,INCIDENT,INC-8D27A117,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-BE75B5F4.,65.0
LNK-FB0906D1,INCIDENT,INC-38A2513D,INCIDENT,INC-494FEC72,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-FDDFEF85.,65.0
LNK-14C4434B,INCIDENT,INC-1632354A,INCIDENT,INC-00F43BE5,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-BE75B5F4.,65.0
LNK-98A868A2,INCIDENT,INC-1632354A,INCIDENT,INC-8D27A117,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-BE75B5F4.,65.0
LNK-B1D55D93,INCIDENT,INC-CFDECC5B,INCIDENT,INC-5B989C61,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-844D2BD8.,65.0
LNK-CA4A2FFC,INCIDENT,INC-DC742503,INCIDENT,INC-2199F6B6,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-842CC51F.,65.0
LNK-0333CE36,INCIDENT,INC-15999B13,INCIDENT,INC-2199F6B6,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-842CC51F.,65.0
LNK-78EF1A61,INCIDENT,INC-15999B13,INCIDENT,INC-DC742503,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-842CC51F.,65.0
LNK-97BC235A,INCIDENT,INC-5F1EE080,INCIDENT,INC-66FE58C2,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-83C30583.,65.0
LNK-65A77804,INCIDENT,INC-55173AC1,INCIDENT,INC-0B663344,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-837DA83F.,65.0
LNK-D01F13A7,INCIDENT,INC-6E3D7227,INCIDENT,INC-0B663344,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-837DA83F.,65.0
LNK-6019EDA0,INCIDENT,INC-6E3D7227,INCIDENT,INC-55173AC1,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-837DA83F.,65.0
LNK-B7F5D936,INCIDENT,INC-E2003313,INCIDENT,INC-0B663344,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-837DA83F.,65.0
LNK-A7746486,INCIDENT,INC-E2003313,INCIDENT,INC-55173AC1,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-837DA83F.,65.0
LNK-15670976,INCIDENT,INC-E2003313,INCIDENT,INC-6E3D7227,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-837DA83F.,65.0
LNK-4E659CD7,INCIDENT,INC-F9FFB5E7,INCIDENT,INC-15FBD001,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-A9A64DEE.,65.0
LNK-7FA02ACD,INCIDENT,INC-CE3FC3E6,INCIDENT,INC-10F98BB7,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-A842284A.,65.0
LNK-8570F4AC,INCIDENT,INC-2992C5A5,INCIDENT,INC-6643099B,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-A6BAB08D.,65.0
LNK-B2F2A7C6,INCIDENT,INC-12FED95A,INCIDENT,INC-6643099B,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-A6BAB08D.,65.0
LNK-B90CD21F,INCIDENT,INC-12FED95A,INCIDENT,INC-2992C5A5,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-A6BAB08D.,65.0
LNK-8FD21B98,INCIDENT,INC-D24AB0E3,INCIDENT,INC-4C48EFFC,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-674B55E3.,65.0
LNK-3E277035,INCIDENT,INC-D24AB0E3,INCIDENT,INC-3ED8334F,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-674B55E3.,65.0
LNK-943306CF,INCIDENT,INC-D24AB0E3,INCIDENT,INC-01E8CFE1,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-674B55E3.,65.0
LNK-9DA1C9E4,INCIDENT,INC-9C8F005B,INCIDENT,INC-0CED375A,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-6502C0EF.,65.0
LNK-CCD12D37,INCIDENT,INC-A50D090A,INCIDENT,INC-0CED375A,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-6502C0EF.,65.0
LNK-66CDE7CE,INCIDENT,INC-A50D090A,INCIDENT,INC-9C8F005B,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-6502C0EF.,65.0
LNK-2EAF0791,INCIDENT,INC-5ED074E5,INCIDENT,INC-0CED375A,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-6502C0EF.,65.0
LNK-106CE1B7,INCIDENT,INC-5ED074E5,INCIDENT,INC-9C8F005B,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-6502C0EF.,65.0
LNK-9AC8B38A,INCIDENT,INC-5ED074E5,INCIDENT,INC-A50D090A,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-6502C0EF.,65.0
LNK-8CB9186A,INCIDENT,INC-F8517BB9,INCIDENT,INC-6D10E95C,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-5CFE009F.,65.0
LNK-9C01C571,INCIDENT,INC-F8517BB9,INCIDENT,INC-A03A3F0C,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-5CFE009F.,65.0
LNK-734D286D,INCIDENT,INC-CFDECC5B,INCIDENT,INC-1773DDC0,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-844D2BD8.,65.0
LNK-6916FC43,INCIDENT,INC-CFDECC5B,INCIDENT,INC-4BCBFFEF,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-844D2BD8.,65.0
LNK-85AD56BE,INCIDENT,INC-CFDECC5B,INCIDENT,INC-FE7DD637,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-844D2BD8.,65.0
LNK-9F0C4EE7,INCIDENT,INC-CFDECC5B,INCIDENT,INC-F16B3BA6,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-844D2BD8.,65.0
LNK-9A28730D,INCIDENT,INC-CFDECC5B,INCIDENT,INC-7EE564E7,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-844D2BD8.,65.0
LNK-C94D51B1,INCIDENT,INC-D6C72864,INCIDENT,INC-4CC681DB,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-5B12885C.,65.0
LNK-FC0D8C18,INCIDENT,INC-D6C72864,INCIDENT,INC-ADB724B1,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-5B12885C.,65.0
LNK-9551D3D6,INCIDENT,INC-512A9B14,INCIDENT,INC-13B7BC4E,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-5A7B190F.,65.0
LNK-F6FC7065,INCIDENT,INC-E8CE8DB8,INCIDENT,INC-BFF12B37,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-5A090E6C.,65.0
LNK-86724B33,INCIDENT,INC-E8CE8DB8,INCIDENT,INC-D6764190,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-5A090E6C.,65.0
LNK-C4997557,INCIDENT,INC-E8CE8DB8,INCIDENT,INC-10093B7D,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-5A090E6C.,65.0
LNK-36D2E1AB,INCIDENT,INC-E8CE8DB8,INCIDENT,INC-D7628F86,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-5A090E6C.,65.0
LNK-9130BB2F,INCIDENT,INC-E8CE8DB8,INCIDENT,INC-3911A5DD,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-5A090E6C.,65.0
LNK-571B6677,INCIDENT,INC-E8CE8DB8,INCIDENT,INC-C678EEF3,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-5A090E6C.,65.0
LNK-D4D3DA5E,INCIDENT,INC-9C20A615,INCIDENT,INC-131AE7EA,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-526A517F.,65.0
LNK-E3ACFC6F,INCIDENT,INC-DF24931D,INCIDENT,INC-131AE7EA,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-526A517F.,65.0
LNK-CC8043BA,INCIDENT,INC-CD369185,INCIDENT,INC-B9EF0A14,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-7C3E668E.,65.0
LNK-8D393DF3,INCIDENT,INC-1C5B91BF,INCIDENT,INC-FD151C94,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-68716855.,65.0
LNK-9260BBC5,INCIDENT,INC-01E8CFE1,INCIDENT,INC-4C48EFFC,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-674B55E3.,65.0
LNK-6BF9086F,INCIDENT,INC-01E8CFE1,INCIDENT,INC-3ED8334F,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-674B55E3.,65.0
LNK-7234B744,INCIDENT,INC-D24AB0E3,INCIDENT,INC-87E0247E,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-674B55E3.,65.0
LNK-28E84541,INCIDENT,INC-7FD2287E,INCIDENT,INC-6FDD3514,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-4B8AC9E4.,65.0
LNK-A73A7728,INCIDENT,INC-C462BE8D,INCIDENT,INC-6FDD3514,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-4B8AC9E4.,65.0
LNK-A887B4DE,INCIDENT,INC-C462BE8D,INCIDENT,INC-7FD2287E,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-4B8AC9E4.,65.0
LNK-63AA5E3E,INCIDENT,INC-1CDD4560,INCIDENT,INC-4E39810E,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-4424DBF1.,65.0
LNK-D8C3F9C0,INCIDENT,INC-1CDD4560,INCIDENT,INC-728F0959,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-4424DBF1.,65.0
LNK-A17DCBB7,INCIDENT,INC-A3DFB62E,INCIDENT,INC-5A1F8BFD,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-4424DBF1.,65.0
LNK-03961A3E,INCIDENT,INC-A3DFB62E,INCIDENT,INC-4E39810E,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-4424DBF1.,65.0
LNK-5C45101B,INCIDENT,INC-A3DFB62E,INCIDENT,INC-728F0959,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-4424DBF1.,65.0
LNK-4E23ED65,INCIDENT,INC-A3DFB62E,INCIDENT,INC-1CDD4560,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-4424DBF1.,65.0
LNK-7EF6F0C8,INCIDENT,INC-9E823210,INCIDENT,INC-82D04226,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-3BE0D749.,65.0
LNK-7431A7B3,INCIDENT,INC-A23E05D2,INCIDENT,INC-82D04226,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-3BE0D749.,65.0
LNK-79BD4952,INCIDENT,INC-BF08DBB6,INCIDENT,INC-5190CCE5,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-5CFE009F.,65.0
LNK-4BE90CAC,INCIDENT,INC-BF08DBB6,INCIDENT,INC-6D10E95C,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-5CFE009F.,65.0
LNK-00D1D046,INCIDENT,INC-BF08DBB6,INCIDENT,INC-A03A3F0C,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-5CFE009F.,65.0
LNK-FB359AEE,INCIDENT,INC-BF08DBB6,INCIDENT,INC-F8517BB9,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-5CFE009F.,65.0
LNK-F803CD43,INCIDENT,INC-0900EA33,INCIDENT,INC-6E06FEF9,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-15641305.,65.0
LNK-3377AE75,INCIDENT,INC-0900EA33,INCIDENT,INC-4C54C68E,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-15641305.,65.0
LNK-3874B183,INCIDENT,INC-519C9B4B,INCIDENT,INC-43B2CB9A,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-12678A58.,65.0
LNK-1A55AC9D,INCIDENT,INC-32716F42,INCIDENT,INC-DDF4BE8C,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-3623DB4A.,65.0
LNK-092D931E,INCIDENT,INC-0900EA33,INCIDENT,INC-6D25D6CE,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-15641305.,65.0
LNK-568CD580,INCIDENT,INC-0900EA33,INCIDENT,INC-B0143C0C,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-15641305.,65.0
LNK-3560891C,INCIDENT,INC-0900EA33,INCIDENT,INC-3B76D32D,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-15641305.,65.0
LNK-1785165E,INCIDENT,INC-7D4B283E,INCIDENT,INC-9FEDC9C2,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-12678A58.,65.0
LNK-5F220426,INCIDENT,INC-7D4B283E,INCIDENT,INC-FE8EFEF7,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-12678A58.,65.0
LNK-A9FD967F,INCIDENT,INC-A23E05D2,INCIDENT,INC-9E823210,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-3BE0D749.,65.0
LNK-C0DD8618,INCIDENT,INC-37F58A26,INCIDENT,INC-E1E1AE41,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-378A7DE2.,65.0
LNK-0E411AA5,INCIDENT,INC-E68D0BDF,INCIDENT,INC-023A4B6B,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-367D804C.,65.0
LNK-EF087D6B,INCIDENT,INC-DF24931D,INCIDENT,INC-9C20A615,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-526A517F.,65.0
LNK-898132F5,INCIDENT,INC-D8942366,INCIDENT,INC-131AE7EA,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-526A517F.,65.0
LNK-F80AED13,INCIDENT,INC-D8942366,INCIDENT,INC-9C20A615,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-526A517F.,65.0
LNK-E8191ED1,INCIDENT,INC-D8942366,INCIDENT,INC-DF24931D,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-526A517F.,65.0
LNK-241228D2,INCIDENT,INC-5A9D0819,INCIDENT,INC-976F24FE,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-50CAC933.,65.0
LNK-C9C6D8DB,INCIDENT,INC-ACD8DFCD,INCIDENT,INC-DDF4BE8C,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-3623DB4A.,65.0
LNK-ACE89D2C,INCIDENT,INC-ACD8DFCD,INCIDENT,INC-32716F42,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-3623DB4A.,65.0
LNK-ACB444E1,INCIDENT,INC-0EC4B271,INCIDENT,INC-F7233FDE,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-32F0E94F.,65.0
LNK-3B0FD358,INCIDENT,INC-0EC4B271,INCIDENT,INC-D34E63D1,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-32F0E94F.,65.0
LNK-4A4314B7,INCIDENT,INC-0EC4B271,INCIDENT,INC-B8101499,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-32F0E94F.,65.0
LNK-D4DEF8FB,INCIDENT,INC-0EC4B271,INCIDENT,INC-1F9B79FA,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-32F0E94F.,65.0
LNK-C174D8EB,INCIDENT,INC-0EC4B271,INCIDENT,INC-BD1CBF34,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-32F0E94F.,65.0
LNK-1094B0C9,INCIDENT,INC-0EC4B271,INCIDENT,INC-F315480D,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-32F0E94F.,65.0
LNK-DC04C59B,INCIDENT,INC-A8C18B51,INCIDENT,INC-0153BECF,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-22651175.,65.0
LNK-BD80A5C6,INCIDENT,INC-A8C18B51,INCIDENT,INC-3309C37C,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-22651175.,65.0
LNK-0A5CD87C,INCIDENT,INC-A8C18B51,INCIDENT,INC-00274222,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-22651175.,65.0
LNK-1D2CF27E,INCIDENT,INC-A8C18B51,INCIDENT,INC-8A267DEE,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-22651175.,65.0
LNK-95D5F7A8,INCIDENT,INC-8F5F24D4,INCIDENT,INC-28275C25,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-01273A62.,65.0
LNK-BB023CFB,INCIDENT,INC-3A7D94EE,INCIDENT,INC-075D65FD,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-F534A60F.,65.0
LNK-68E50049,INCIDENT,INC-8FBA0CAB,INCIDENT,INC-0AA68A2E,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-F534A60F.,65.0
LNK-AEF4A582,INCIDENT,INC-515699A6,INCIDENT,INC-C54BDAF9,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-BE75B5F4.,65.0
LNK-154F59B7,INCIDENT,INC-8FBA0CAB,INCIDENT,INC-A5C21485,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-F534A60F.,65.0
LNK-5C26D44F,INCIDENT,INC-519C9B4B,INCIDENT,INC-9FEDC9C2,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-12678A58.,65.0
LNK-AF808FFD,INCIDENT,INC-519C9B4B,INCIDENT,INC-FE8EFEF7,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-12678A58.,65.0
LNK-AC7C4387,INCIDENT,INC-519C9B4B,INCIDENT,INC-7D4B283E,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-12678A58.,65.0
LNK-F99B8638,INCIDENT,INC-A90DF55B,INCIDENT,INC-B640A155,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-05837773.,65.0
LNK-A3A55D89,INCIDENT,INC-A90DF55B,INCIDENT,INC-83618E73,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-05837773.,65.0
LNK-FA79557F,INCIDENT,INC-A90DF55B,INCIDENT,INC-9F6FAE88,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-05837773.,65.0
LNK-675BD27E,INCIDENT,INC-A90DF55B,INCIDENT,INC-1798C080,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-05837773.,65.0
LNK-CBC72763,INCIDENT,INC-A90DF55B,INCIDENT,INC-60A75744,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-05837773.,65.0
LNK-24408AC5,INCIDENT,INC-A90DF55B,INCIDENT,INC-D360954F,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-05837773.,65.0
